Summary:
  Temperature Count: 5907
  Humidity Count: 5907
Alerts:
  [high_temp_or_humidity]
Date: 2024-10-30, Temp: 31, Humidity: 81, Light: 160, Time: 14:21:32, Recorded By: Sensor4
Date: 2024-07-02, Temp: 34, Humidity: 79, Light: 269, Time: 17:44:09, Recorded By: Sensor4
Date: 2024-04-06, Temp: 40, Humidity: 93, Light: 199, Time: 01:31:39, Recorded By: Sensor3
Date: 2024-06-08, Temp: 32, Humidity: 100, Light: 228, Time: 14:54:06, Recorded By: Sensor4
Date: 2024-10-06, Temp: 37, Humidity: 95, Light: 37, Time: 02:49:26, Recorded By: Sensor1
Date: 2024-06-18, Temp: 31, Humidity: 84, Light: 266, Time: 23:09:26, Recorded By: Sensor2
Date: 2024-03-14, Temp: 33, Humidity: 83, Light: 140, Time: 08:46:44, Recorded By: Sensor3
Date: 2024-03-12, Temp: 37, Humidity: 94, Light: 273, Time: 11:11:26, Recorded By: Sensor1
Date: 2024-04-02, Temp: 40, Humidity: 100, Light: 225, Time: 05:01:42, Recorded By: Sensor2
Date: 2024-04-27, Temp: 34, Humidity: 100, Light: 107, Time: 11:43:10, Recorded By: Sensor2
Date: 2024-11-11, Temp: 30, Humidity: 100, Light: 24, Time: 02:38:47, Recorded By: Sensor4
Date: 2024-12-04, Temp: 38, Humidity: 97, Light: 86, Time: 04:51:55, Recorded By: Sensor2
Date: 2024-06-20, Temp: 36, Humidity: 88, Light: 213, Time: 19:08:23, Recorded By: Sensor4
Date: 2024-06-07, Temp: 35, Humidity: 92, Light: 280, Time: 03:49:13, Recorded By: Sensor4
Date: 2024-12-11, Temp: 38, Humidity: 90, Light: 265, Time: 08:09:23, Recorded By: Sensor1
Date: 2024-04-09, Temp: 32, Humidity: 93, Light: 298, Time: 02:56:25, Recorded By: Sensor3
Date: 2024-03-31, Temp: 33, Humidity: 72, Light: 81, Time: 08:18:06, Recorded By: Sensor2
Date: 2024-01-04, Temp: 39, Humidity: 94, Light: 32, Time: 14:12:44, Recorded By: Sensor1
Date: 2024-02-29, Temp: 35, Humidity: 74, Light: 242, Time: 03:50:43, Recorded By: Sensor2
Date: 2024-08-23, Temp: 36, Humidity: 83, Light: 87, Time: 02:14:03, Recorded By: Sensor2
Date: 2024-03-21, Temp: 34, Humidity: 97, Light: 159, Time: 02:14:03, Recorded By: Sensor1
Date: 2024-04-25, Temp: 32, Humidity: 81, Light: 111, Time: 04:34:26, Recorded By: Sensor4
Date: 2024-09-14, Temp: 31, Humidity: 99, Light: 296, Time: 10:09:42, Recorded By: Sensor2
Date: 2024-12-10, Temp: 32, Humidity: 75, Light: 90, Time: 07:38:41, Recorded By: Sensor3
Date: 2024-07-05, Temp: 35, Humidity: 90, Light: 121, Time: 15:42:34, Recorded By: Sensor2
Date: 2024-09-04, Temp: 34, Humidity: 96, Light: 118, Time: 07:19:38, Recorded By: Sensor3
Date: 2024-09-09, Temp: 38, Humidity: 88, Light: 77, Time: 03:41:16, Recorded By: Sensor4
Date: 2024-10-28, Temp: 40, Humidity: 80, Light: 141, Time: 07:34:26, Recorded By: Sensor4
Date: 2024-05-11, Temp: 39, Humidity: 71, Light: 80, Time: 04:56:17, Recorded By: Sensor2
Date: 2024-07-24, Temp: 38, Humidity: 89, Light: 226, Time: 17:56:51, Recorded By: Sensor3
Date: 2024-10-13, Temp: 37, Humidity: 90, Light: 104, Time: 02:12:23, Recorded By: Sensor2
Date: 2024-10-31, Temp: 32, Humidity: 76, Light: 35, Time: 08:43:06, Recorded By: Sensor2
Date: 2024-09-09, Temp: 36, Humidity: 72, Light: 222, Time: 04:10:47, Recorded By: Sensor3
Date: 2024-06-11, Temp: 38, Humidity: 73, Light: 97, Time: 19:17:24, Recorded By: Sensor3
Date: 2024-11-25, Temp: 40, Humidity: 72, Light: 177, Time: 23:42:45, Recorded By: Sensor3
Date: 2024-07-12, Temp: 40, Humidity: 91, Light: 263, Time: 12:59:29, Recorded By: Sensor1
Date: 2024-07-07, Temp: 33, Humidity: 83, Light: 42, Time: 06:37:47, Recorded By: Sensor1
Date: 2024-10-08, Temp: 33, Humidity: 91, Light: 170, Time: 17:30:53, Recorded By: Sensor4
Date: 2024-11-17, Temp: 34, Humidity: 98, Light: 225, Time: 16:54:18, Recorded By: Sensor2
Date: 2024-11-05, Temp: 31, Humidity: 91, Light: 127, Time: 12:54:33, Recorded By: Sensor3
Date: 2024-05-17, Temp: 32, Humidity: 95, Light: 285, Time: 22:42:03, Recorded By: Sensor1
Date: 2024-06-01, Temp: 40, Humidity: 79, Light: 124, Time: 03:28:57, Recorded By: Sensor3
Date: 2024-05-17, Temp: 32, Humidity: 81, Light: 262, Time: 07:41:17, Recorded By: Sensor1
Date: 2024-11-26, Temp: 38, Humidity: 73, Light: 83, Time: 04:57:09, Recorded By: Sensor1
Date: 2024-04-10, Temp: 39, Humidity: 70, Light: 125, Time: 01:49:49, Recorded By: Sensor2
Date: 2024-11-30, Temp: 32, Humidity: 81, Light: 52, Time: 19:43:43, Recorded By: Sensor1
Date: 2024-03-29, Temp: 40, Humidity: 73, Light: 118, Time: 21:21:47, Recorded By: Sensor2
Date: 2024-08-25, Temp: 38, Humidity: 90, Light: 211, Time: 23:07:28, Recorded By: Sensor1
Date: 2024-08-10, Temp: 30, Humidity: 93, Light: 144, Time: 13:01:59, Recorded By: Sensor2
Date: 2024-11-15, Temp: 33, Humidity: 74, Light: 78, Time: 18:53:22, Recorded By: Sensor3
Date: 2024-11-07, Temp: 32, Humidity: 93, Light: 27, Time: 08:01:36, Recorded By: Sensor4
Date: 2024-06-14, Temp: 30, Humidity: 78, Light: 293, Time: 16:55:35, Recorded By: Sensor4
Date: 2024-12-10, Temp: 31, Humidity: 81, Light: 32, Time: 04:16:40, Recorded By: Sensor2
Date: 2024-08-01, Temp: 33, Humidity: 88, Light: 31, Time: 09:46:07, Recorded By: Sensor4
Date: 2024-11-08, Temp: 37, Humidity: 82, Light: 153, Time: 10:45:21, Recorded By: Sensor4
Date: 2024-12-07, Temp: 30, Humidity: 75, Light: 298, Time: 02:09:37, Recorded By: Sensor2
Date: 2024-09-30, Temp: 36, Humidity: 100, Light: 182, Time: 01:17:27, Recorded By: Sensor3
Date: 2024-07-02, Temp: 40, Humidity: 98, Light: 181, Time: 03:36:18, Recorded By: Sensor3
Date: 2024-04-15, Temp: 33, Humidity: 93, Light: 187, Time: 21:08:45, Recorded By: Sensor1
Date: 2024-07-19, Temp: 38, Humidity: 75, Light: 127, Time: 03:09:15, Recorded By: Sensor1
Date: 2024-02-10, Temp: 39, Humidity: 80, Light: 266, Time: 11:16:14, Recorded By: Sensor1
Date: 2024-04-24, Temp: 38, Humidity: 90, Light: 98, Time: 03:58:38, Recorded By: Sensor3
Date: 2024-12-21, Temp: 30, Humidity: 99, Light: 259, Time: 14:23:26, Recorded By: Sensor2
Date: 2024-09-29, Temp: 39, Humidity: 79, Light: 289, Time: 19:24:08, Recorded By: Sensor3
Date: 2024-01-09, Temp: 30, Humidity: 93, Light: 191, Time: 07:32:59, Recorded By: Sensor2
Date: 2024-07-06, Temp: 36, Humidity: 99, Light: 296, Time: 06:16:46, Recorded By: Sensor4
Date: 2024-05-18, Temp: 40, Humidity: 98, Light: 160, Time: 19:50:49, Recorded By: Sensor2
Date: 2024-04-21, Temp: 33, Humidity: 81, Light: 184, Time: 17:15:17, Recorded By: Sensor3
Date: 2024-05-31, Temp: 38, Humidity: 90, Light: 244, Time: 08:37:22, Recorded By: Sensor2
Date: 2024-03-26, Temp: 37, Humidity: 90, Light: 50, Time: 03:14:54, Recorded By: Sensor2
Date: 2024-09-11, Temp: 40, Humidity: 87, Light: 189, Time: 14:26:59, Recorded By: Sensor1
Date: 2024-12-28, Temp: 34, Humidity: 82, Light: 230, Time: 17:36:28, Recorded By: Sensor2
Date: 2024-11-25, Temp: 32, Humidity: 78, Light: 113, Time: 17:46:37, Recorded By: Sensor1
Date: 2024-05-31, Temp: 39, Humidity: 82, Light: 282, Time: 08:06:36, Recorded By: Sensor2
Date: 2024-12-03, Temp: 39, Humidity: 81, Light: 30, Time: 11:07:48, Recorded By: Sensor1
Date: 2024-09-23, Temp: 34, Humidity: 86, Light: 289, Time: 17:15:05, Recorded By: Sensor3
Date: 2024-06-17, Temp: 30, Humidity: 84, Light: 64, Time: 05:49:57, Recorded By: Sensor4
Date: 2024-06-27, Temp: 34, Humidity: 75, Light: 261, Time: 01:09:50, Recorded By: Sensor4
Date: 2024-04-17, Temp: 40, Humidity: 83, Light: 27, Time: 22:48:40, Recorded By: Sensor4
Date: 2024-09-13, Temp: 34, Humidity: 83, Light: 49, Time: 03:03:47, Recorded By: Sensor1
Date: 2024-01-17, Temp: 32, Humidity: 99, Light: 33, Time: 01:40:46, Recorded By: Sensor3
Date: 2024-01-25, Temp: 37, Humidity: 90, Light: 31, Time: 06:44:47, Recorded By: Sensor1
Date: 2024-10-12, Temp: 38, Humidity: 80, Light: 237, Time: 21:39:25, Recorded By: Sensor4
Date: 2024-09-04, Temp: 37, Humidity: 70, Light: 81, Time: 23:18:46, Recorded By: Sensor1
Date: 2024-11-17, Temp: 36, Humidity: 88, Light: 84, Time: 19:52:18, Recorded By: Sensor1
Date: 2024-01-25, Temp: 34, Humidity: 91, Light: 155, Time: 19:15:39, Recorded By: Sensor2
Date: 2024-12-30, Temp: 36, Humidity: 70, Light: 79, Time: 20:35:27, Recorded By: Sensor2
Date: 2024-07-16, Temp: 35, Humidity: 74, Light: 235, Time: 19:11:35, Recorded By: Sensor2
Date: 2024-05-26, Temp: 32, Humidity: 77, Light: 270, Time: 19:05:58, Recorded By: Sensor1
Date: 2024-03-22, Temp: 34, Humidity: 95, Light: 88, Time: 08:39:12, Recorded By: Sensor1
Date: 2024-01-07, Temp: 30, Humidity: 75, Light: 89, Time: 02:01:17, Recorded By: Sensor1
Date: 2024-07-01, Temp: 39, Humidity: 88, Light: 159, Time: 21:22:14, Recorded By: Sensor3
Date: 2024-03-20, Temp: 37, Humidity: 73, Light: 232, Time: 05:26:05, Recorded By: Sensor4
Date: 2024-06-29, Temp: 36, Humidity: 98, Light: 61, Time: 12:08:42, Recorded By: Sensor3
Date: 2024-09-04, Temp: 36, Humidity: 90, Light: 135, Time: 11:40:50, Recorded By: Sensor1
Date: 2024-11-07, Temp: 32, Humidity: 75, Light: 114, Time: 01:24:52, Recorded By: Sensor1
Date: 2024-01-15, Temp: 32, Humidity: 83, Light: 238, Time: 16:12:22, Recorded By: Sensor1
Date: 2024-02-23, Temp: 31, Humidity: 93, Light: 171, Time: 01:34:19, Recorded By: Sensor4
Date: 2024-04-15, Temp: 40, Humidity: 86, Light: 201, Time: 15:33:51, Recorded By: Sensor1
Date: 2024-02-18, Temp: 34, Humidity: 73, Light: 185, Time: 09:31:22, Recorded By: Sensor3
Date: 2024-02-04, Temp: 38, Humidity: 98, Light: 221, Time: 11:54:41, Recorded By: Sensor3
Date: 2024-04-16, Temp: 39, Humidity: 87, Light: 291, Time: 06:14:31, Recorded By: Sensor1
Date: 2024-05-19, Temp: 32, Humidity: 91, Light: 225, Time: 02:09:41, Recorded By: Sensor4
Date: 2024-10-09, Temp: 31, Humidity: 71, Light: 277, Time: 09:31:17, Recorded By: Sensor3
Date: 2024-01-10, Temp: 31, Humidity: 76, Light: 52, Time: 06:15:10, Recorded By: Sensor1
Date: 2024-03-20, Temp: 34, Humidity: 79, Light: 25, Time: 06:46:26, Recorded By: Sensor1
Date: 2024-07-02, Temp: 37, Humidity: 73, Light: 260, Time: 23:17:05, Recorded By: Sensor3
Date: 2024-03-10, Temp: 33, Humidity: 84, Light: 57, Time: 12:51:29, Recorded By: Sensor3
Date: 2024-10-05, Temp: 31, Humidity: 73, Light: 152, Time: 07:04:27, Recorded By: Sensor1
Date: 2024-07-03, Temp: 30, Humidity: 89, Light: 72, Time: 01:12:14, Recorded By: Sensor3
Date: 2024-12-27, Temp: 35, Humidity: 94, Light: 99, Time: 05:48:59, Recorded By: Sensor1
Date: 2024-07-05, Temp: 34, Humidity: 71, Light: 32, Time: 23:16:35, Recorded By: Sensor1
Date: 2024-12-25, Temp: 31, Humidity: 89, Light: 116, Time: 23:21:04, Recorded By: Sensor1
Date: 2024-09-03, Temp: 37, Humidity: 97, Light: 163, Time: 06:58:51, Recorded By: Sensor2
Date: 2024-08-06, Temp: 30, Humidity: 71, Light: 221, Time: 23:02:39, Recorded By: Sensor3
Date: 2024-03-11, Temp: 30, Humidity: 91, Light: 254, Time: 02:48:46, Recorded By: Sensor2
Date: 2024-09-04, Temp: 33, Humidity: 74, Light: 53, Time: 02:05:30, Recorded By: Sensor3
Date: 2024-05-27, Temp: 40, Humidity: 96, Light: 240, Time: 08:05:38, Recorded By: Sensor1
Date: 2024-09-03, Temp: 30, Humidity: 78, Light: 58, Time: 03:14:24, Recorded By: Sensor3
Date: 2024-02-21, Temp: 30, Humidity: 84, Light: 117, Time: 19:05:56, Recorded By: Sensor1
Date: 2024-08-31, Temp: 30, Humidity: 78, Light: 267, Time: 11:54:12, Recorded By: Sensor1
Date: 2024-01-24, Temp: 33, Humidity: 94, Light: 28, Time: 12:50:45, Recorded By: Sensor2
Date: 2024-04-14, Temp: 39, Humidity: 96, Light: 127, Time: 16:50:11, Recorded By: Sensor3
Date: 2024-07-20, Temp: 40, Humidity: 93, Light: 125, Time: 07:20:37, Recorded By: Sensor2
Date: 2024-03-24, Temp: 32, Humidity: 94, Light: 298, Time: 12:44:50, Recorded By: Sensor4
Date: 2024-10-04, Temp: 39, Humidity: 77, Light: 97, Time: 15:42:17, Recorded By: Sensor3
Date: 2024-03-05, Temp: 38, Humidity: 95, Light: 52, Time: 11:17:25, Recorded By: Sensor2
Date: 2024-05-11, Temp: 39, Humidity: 79, Light: 156, Time: 13:04:23, Recorded By: Sensor1
Date: 2024-05-19, Temp: 31, Humidity: 82, Light: 280, Time: 17:18:46, Recorded By: Sensor2
Date: 2024-01-09, Temp: 35, Humidity: 90, Light: 156, Time: 10:11:49, Recorded By: Sensor4
Date: 2024-05-22, Temp: 34, Humidity: 73, Light: 24, Time: 07:29:34, Recorded By: Sensor4
Date: 2024-09-11, Temp: 40, Humidity: 79, Light: 145, Time: 13:52:23, Recorded By: Sensor4
Date: 2024-01-18, Temp: 39, Humidity: 83, Light: 272, Time: 17:54:21, Recorded By: Sensor2
Date: 2024-05-18, Temp: 32, Humidity: 73, Light: 145, Time: 16:53:23, Recorded By: Sensor2
Date: 2024-02-07, Temp: 33, Humidity: 97, Light: 208, Time: 22:45:56, Recorded By: Sensor4
Date: 2024-06-25, Temp: 31, Humidity: 80, Light: 73, Time: 02:57:52, Recorded By: Sensor2
Date: 2024-03-02, Temp: 33, Humidity: 79, Light: 165, Time: 21:17:15, Recorded By: Sensor4
Date: 2024-05-02, Temp: 30, Humidity: 72, Light: 80, Time: 21:22:43, Recorded By: Sensor2
Date: 2024-09-06, Temp: 36, Humidity: 79, Light: 250, Time: 18:28:07, Recorded By: Sensor3
Date: 2024-07-04, Temp: 40, Humidity: 72, Light: 113, Time: 07:56:45, Recorded By: Sensor3
Date: 2024-10-18, Temp: 30, Humidity: 78, Light: 89, Time: 18:49:49, Recorded By: Sensor1
Date: 2024-10-21, Temp: 34, Humidity: 70, Light: 129, Time: 16:10:11, Recorded By: Sensor3
Date: 2024-04-05, Temp: 34, Humidity: 74, Light: 46, Time: 02:09:17, Recorded By: Sensor1
Date: 2024-10-12, Temp: 30, Humidity: 90, Light: 178, Time: 01:23:59, Recorded By: Sensor2
Date: 2024-06-14, Temp: 37, Humidity: 77, Light: 57, Time: 03:18:22, Recorded By: Sensor4
Date: 2024-06-29, Temp: 32, Humidity: 95, Light: 71, Time: 04:22:49, Recorded By: Sensor4
Date: 2024-09-29, Temp: 40, Humidity: 87, Light: 71, Time: 14:30:40, Recorded By: Sensor2
Date: 2024-11-09, Temp: 40, Humidity: 95, Light: 146, Time: 08:48:24, Recorded By: Sensor4
Date: 2024-10-26, Temp: 37, Humidity: 80, Light: 130, Time: 23:58:19, Recorded By: Sensor4
Date: 2024-04-29, Temp: 31, Humidity: 84, Light: 181, Time: 06:09:01, Recorded By: Sensor3
Date: 2024-08-22, Temp: 39, Humidity: 88, Light: 271, Time: 23:09:38, Recorded By: Sensor3
Date: 2024-08-31, Temp: 38, Humidity: 86, Light: 294, Time: 20:30:18, Recorded By: Sensor4
Date: 2024-10-08, Temp: 33, Humidity: 80, Light: 78, Time: 17:12:40, Recorded By: Sensor4
Date: 2024-07-21, Temp: 30, Humidity: 91, Light: 222, Time: 19:03:21, Recorded By: Sensor1
Date: 2024-10-09, Temp: 34, Humidity: 77, Light: 222, Time: 20:10:41, Recorded By: Sensor1
Date: 2024-11-22, Temp: 40, Humidity: 70, Light: 138, Time: 23:29:30, Recorded By: Sensor4
Date: 2024-02-01, Temp: 30, Humidity: 92, Light: 278, Time: 09:35:33, Recorded By: Sensor1
Date: 2024-08-04, Temp: 30, Humidity: 75, Light: 86, Time: 04:56:44, Recorded By: Sensor3
Date: 2024-03-02, Temp: 39, Humidity: 87, Light: 239, Time: 22:48:19, Recorded By: Sensor3
Date: 2024-11-21, Temp: 33, Humidity: 97, Light: 80, Time: 21:27:07, Recorded By: Sensor1
Date: 2024-01-24, Temp: 32, Humidity: 75, Light: 101, Time: 12:44:29, Recorded By: Sensor1
Date: 2024-06-04, Temp: 33, Humidity: 83, Light: 165, Time: 03:15:49, Recorded By: Sensor4
Date: 2024-04-21, Temp: 35, Humidity: 92, Light: 203, Time: 14:39:20, Recorded By: Sensor1
Date: 2024-04-27, Temp: 30, Humidity: 99, Light: 235, Time: 06:17:11, Recorded By: Sensor3
Date: 2024-06-01, Temp: 37, Humidity: 74, Light: 279, Time: 15:07:14, Recorded By: Sensor4
Date: 2024-12-15, Temp: 34, Humidity: 87, Light: 189, Time: 04:01:07, Recorded By: Sensor4
Date: 2024-06-05, Temp: 32, Humidity: 84, Light: 83, Time: 17:35:37, Recorded By: Sensor1
Date: 2024-10-13, Temp: 31, Humidity: 86, Light: 278, Time: 19:24:47, Recorded By: Sensor2
Date: 2024-01-03, Temp: 34, Humidity: 70, Light: 117, Time: 01:50:48, Recorded By: Sensor4
Date: 2024-01-16, Temp: 36, Humidity: 83, Light: 185, Time: 04:06:19, Recorded By: Sensor2
Date: 2024-09-09, Temp: 36, Humidity: 95, Light: 140, Time: 23:59:45, Recorded By: Sensor3
Date: 2024-01-14, Temp: 36, Humidity: 87, Light: 268, Time: 23:57:01, Recorded By: Sensor2
Date: 2024-11-30, Temp: 30, Humidity: 93, Light: 201, Time: 13:57:25, Recorded By: Sensor1
Date: 2024-10-02, Temp: 34, Humidity: 100, Light: 96, Time: 15:28:32, Recorded By: Sensor3
Date: 2024-01-26, Temp: 40, Humidity: 71, Light: 256, Time: 20:46:27, Recorded By: Sensor2
Date: 2024-05-10, Temp: 34, Humidity: 81, Light: 154, Time: 03:42:26, Recorded By: Sensor3
Date: 2024-04-11, Temp: 38, Humidity: 75, Light: 184, Time: 14:41:05, Recorded By: Sensor4
Date: 2024-09-02, Temp: 37, Humidity: 98, Light: 213, Time: 03:19:28, Recorded By: Sensor3
Date: 2024-07-27, Temp: 31, Humidity: 84, Light: 230, Time: 17:51:38, Recorded By: Sensor1
Date: 2024-08-31, Temp: 36, Humidity: 99, Light: 233, Time: 08:30:50, Recorded By: Sensor3
Date: 2024-07-06, Temp: 31, Humidity: 77, Light: 293, Time: 08:04:51, Recorded By: Sensor2
Date: 2024-11-08, Temp: 33, Humidity: 100, Light: 155, Time: 17:26:33, Recorded By: Sensor4
Date: 2024-12-20, Temp: 33, Humidity: 92, Light: 165, Time: 11:47:05, Recorded By: Sensor1
Date: 2024-12-11, Temp: 34, Humidity: 85, Light: 31, Time: 14:32:08, Recorded By: Sensor3
Date: 2024-05-01, Temp: 39, Humidity: 77, Light: 257, Time: 14:15:55, Recorded By: Sensor1
Date: 2024-08-24, Temp: 39, Humidity: 100, Light: 111, Time: 06:09:02, Recorded By: Sensor3
Date: 2024-02-15, Temp: 36, Humidity: 94, Light: 232, Time: 05:52:40, Recorded By: Sensor2
Date: 2024-09-12, Temp: 31, Humidity: 100, Light: 206, Time: 19:29:35, Recorded By: Sensor3
Date: 2024-09-20, Temp: 37, Humidity: 75, Light: 292, Time: 06:44:10, Recorded By: Sensor4
Date: 2024-09-21, Temp: 35, Humidity: 87, Light: 171, Time: 13:56:22, Recorded By: Sensor3
Date: 2024-12-24, Temp: 40, Humidity: 89, Light: 248, Time: 13:03:03, Recorded By: Sensor4
Date: 2024-10-14, Temp: 40, Humidity: 79, Light: 240, Time: 10:04:54, Recorded By: Sensor3
Date: 2024-05-30, Temp: 30, Humidity: 86, Light: 248, Time: 04:02:42, Recorded By: Sensor1
Date: 2024-10-10, Temp: 31, Humidity: 72, Light: 29, Time: 19:01:43, Recorded By: Sensor1
Date: 2024-09-27, Temp: 32, Humidity: 74, Light: 55, Time: 13:41:17, Recorded By: Sensor3
Date: 2024-08-09, Temp: 31, Humidity: 99, Light: 153, Time: 16:08:02, Recorded By: Sensor4
Date: 2024-09-18, Temp: 39, Humidity: 76, Light: 59, Time: 14:18:52, Recorded By: Sensor3
Date: 2024-02-17, Temp: 33, Humidity: 96, Light: 257, Time: 17:36:36, Recorded By: Sensor4
Date: 2024-12-04, Temp: 40, Humidity: 99, Light: 173, Time: 09:12:02, Recorded By: Sensor1
Date: 2024-09-15, Temp: 38, Humidity: 72, Light: 140, Time: 09:12:38, Recorded By: Sensor2
Date: 2024-02-12, Temp: 30, Humidity: 80, Light: 73, Time: 10:01:21, Recorded By: Sensor3
Date: 2024-09-14, Temp: 35, Humidity: 76, Light: 196, Time: 09:26:33, Recorded By: Sensor4
Date: 2024-10-19, Temp: 38, Humidity: 70, Light: 79, Time: 21:54:10, Recorded By: Sensor4
Date: 2024-06-26, Temp: 31, Humidity: 96, Light: 128, Time: 05:26:36, Recorded By: Sensor3
Date: 2024-10-03, Temp: 39, Humidity: 92, Light: 185, Time: 17:48:49, Recorded By: Sensor3
Date: 2024-01-24, Temp: 37, Humidity: 90, Light: 265, Time: 08:26:52, Recorded By: Sensor2
Date: 2024-04-15, Temp: 35, Humidity: 72, Light: 52, Time: 06:10:19, Recorded By: Sensor4
Date: 2024-07-25, Temp: 32, Humidity: 76, Light: 231, Time: 05:35:43, Recorded By: Sensor3
Date: 2024-12-19, Temp: 30, Humidity: 83, Light: 125, Time: 10:54:50, Recorded By: Sensor1
Date: 2024-07-29, Temp: 38, Humidity: 90, Light: 148, Time: 23:24:15, Recorded By: Sensor2
Date: 2024-05-15, Temp: 31, Humidity: 89, Light: 122, Time: 11:31:28, Recorded By: Sensor1
Date: 2024-04-03, Temp: 30, Humidity: 83, Light: 269, Time: 09:58:49, Recorded By: Sensor3
Date: 2024-07-06, Temp: 34, Humidity: 95, Light: 26, Time: 06:53:24, Recorded By: Sensor1
Date: 2024-08-26, Temp: 37, Humidity: 93, Light: 198, Time: 16:10:50, Recorded By: Sensor4
Date: 2024-06-01, Temp: 33, Humidity: 79, Light: 226, Time: 22:34:26, Recorded By: Sensor2
Date: 2024-07-02, Temp: 37, Humidity: 79, Light: 56, Time: 09:42:51, Recorded By: Sensor2
Date: 2024-08-11, Temp: 40, Humidity: 93, Light: 253, Time: 14:56:53, Recorded By: Sensor2
Date: 2024-07-11, Temp: 39, Humidity: 94, Light: 105, Time: 01:30:11, Recorded By: Sensor1
Date: 2024-07-13, Temp: 34, Humidity: 80, Light: 225, Time: 11:13:29, Recorded By: Sensor4
Date: 2024-09-15, Temp: 33, Humidity: 87, Light: 233, Time: 15:39:33, Recorded By: Sensor3
Date: 2024-06-28, Temp: 38, Humidity: 90, Light: 83, Time: 18:04:02, Recorded By: Sensor2
Date: 2024-05-11, Temp: 34, Humidity: 76, Light: 207, Time: 13:54:35, Recorded By: Sensor4
Date: 2024-08-20, Temp: 37, Humidity: 84, Light: 92, Time: 11:21:46, Recorded By: Sensor1
Date: 2024-09-09, Temp: 38, Humidity: 87, Light: 251, Time: 19:52:23, Recorded By: Sensor3
Date: 2024-09-10, Temp: 32, Humidity: 89, Light: 166, Time: 02:04:02, Recorded By: Sensor4
Date: 2024-04-18, Temp: 32, Humidity: 90, Light: 244, Time: 21:11:56, Recorded By: Sensor3
Date: 2024-04-29, Temp: 35, Humidity: 77, Light: 287, Time: 11:50:17, Recorded By: Sensor4
Date: 2024-11-22, Temp: 37, Humidity: 100, Light: 55, Time: 12:36:17, Recorded By: Sensor3
Date: 2024-08-24, Temp: 36, Humidity: 93, Light: 168, Time: 21:52:06, Recorded By: Sensor3
Date: 2024-11-21, Temp: 38, Humidity: 86, Light: 119, Time: 23:40:42, Recorded By: Sensor2
Date: 2024-10-28, Temp: 30, Humidity: 89, Light: 291, Time: 15:04:17, Recorded By: Sensor3
Date: 2024-02-25, Temp: 38, Humidity: 71, Light: 115, Time: 10:01:10, Recorded By: Sensor3
Date: 2024-01-09, Temp: 33, Humidity: 82, Light: 170, Time: 20:58:06, Recorded By: Sensor2
Date: 2024-06-28, Temp: 33, Humidity: 80, Light: 226, Time: 09:55:59, Recorded By: Sensor3
Date: 2024-08-14, Temp: 38, Humidity: 83, Light: 103, Time: 08:07:20, Recorded By: Sensor4
Date: 2024-02-15, Temp: 37, Humidity: 90, Light: 246, Time: 14:33:40, Recorded By: Sensor4
Date: 2024-12-06, Temp: 32, Humidity: 99, Light: 266, Time: 19:34:48, Recorded By: Sensor3
Date: 2024-11-12, Temp: 34, Humidity: 78, Light: 138, Time: 11:02:13, Recorded By: Sensor3
Date: 2024-07-15, Temp: 40, Humidity: 100, Light: 217, Time: 20:52:11, Recorded By: Sensor3
Date: 2024-08-12, Temp: 34, Humidity: 92, Light: 228, Time: 08:12:15, Recorded By: Sensor1
